review,label
한국 영화 정도 였 싶은 수준 그냥 꼭 보세 매번 느끼 공유 송강호 두 배우는 작품 선택 탁월하네 앞 배우 이름 보고 그냥 영화 보러 갈,1
내용 없 재미없 연 성 없,0
좀 지루한 느낌 있지 연기 굿 의상 굿,1
퍼벤저 윈솔 본 사람 많아 이해 못 하나 보네,1
개연 전혀 없는 구성 억지로 끼워 맞춘 스토리 이건 단순히 감독 과거 현재 인물 서로 꿈속 서로 모습 본 아이디어 한가지 가지 너무 대충 살 붙힌듯 느낌 조정석 연기 좋,0
평점 만점 공감 베스트 찍은 전부 일 개봉 날 알바 쑴 댓글 시간 나오니 조조 봤 하네,0
너무 재미있게 봤 너무 재미있게 봤 너무 재미있게 봤 너무 재미있게 봤,1
재미있어 교육 애 좋아하고,1
알바 냄새 나 감상 평 점 응징 가합,0
이건 성소수자 이야기 아닌 우리 이야기 삶 다시 돌아보게 한 당연하다 여긴 모든 감사하다,1
정말 충격 영화 뉴스타파 정말 대단하시,1
처음 엑스맨 봤 입덕 할 것 같아,1
씹 노잼 유치 함 돈 주고 보기 아까 움,0
정말 재미있고 감동 영화 같,1
기대한 재밌게 보고 왔,1
가족영화 남편 둘 보러 갔 저 남편 더 를겁 관람 했 아름다운 배경 무한 상상력 정말 재미있었,1
새벽 후기 올린 사람 도대체 영화 보고 올리는,1
미래 공상 과학 영화 멋졌,1
여주 인공 표정 너무 과장 되 느끼 해서 돌아가시 줄 알 몸매 얼굴 이건 뭐 아줌마,0
올 괜찮 영화 보고 왔 요즘 영화 거기 거기 이런 애니메이션 신선했,1
만점 아깝 않은 강동원 외모,1
그냥 너무 재밌 다시 보고 정도,1
만들 할리퀀 조커 주로 가는 낫 않냐 나 할리퀀 조커 이야기 캐릭 영화로 만들었 대박 쳤 생각함 할리퀀 조커 더보 싶,1
암살 더 여운 남는,1
제발 분 봤 암 걸리 아니 대 채 목소리 왜 들 뭐 먹은 소리 임 아주 그냥 암 천국 임,0
온몸 긴장 경직 귀 너무 틀어 막아 귓바퀴 아픔 머리 아픔 다리 아픔 힘 너무 줘 너무 잔인 징 그러 움,0
시간 강탈,0
그런 생각 실망,0
역사왜곡 영화 돈 아까운 영화 가차 점 먹어 정말 게 재밌냐 재밌어 나 참 어이 없어,0
쓰레기 영화 설연휴 메가박스 롯데 시네마 등 전부 거만 하드 대형 영화 체인 횡포 심하고 너무 뻔하고 개연 없고 황당 줄거리 역시 강동원 연기 참 갈 길이 멀,0
배우 무게 감 매력 돌파 할 수 있는 영화,1
공짜 보여 준 해도 망설일 영화 계속 자다 나왔 스토리 흐름 단순한 산만 개그 계속 시간 끄는 느낌 아이스에이지 재미없 돈 돈 시간 아까워,0
진부 하지 않은 시놉 진부 하게 연출한 아쉬움,0
이런 망작 없네 흥행 참패 괜한 아니,0
아이 즐겁 관람 했 계속 틀어 달라 합,1
완젼 잼 났 온 가족 남푠 자기 잼 봤 넘 웃낌 감동 가족 사랑 대해 알 해줌 들 꼭 보세,1
재밌 아아 맥스 로 보길 추천 드려,1
이건 대체 왜 만든 임 가기 누르 대충 봐 해갈 내용 없 부산 행 개 노잼 더니 이 더하네,0
알바생 속지맙시 집드가기 싫은 피곤하면 돈 주고 자고 만 영화 입니 딥슬립,0
어벤져스 모아 삼류 영화 감독 배우 이름 값 똥 바가지 싸 기분 드러운 영화,0
장용 아니 케이블 용 영화 가 저급 임 반지 제왕 못 라미란 망부석 고창석 유치 웃음 선사 유승호 발성 거슬리 견이 죽는 과정 너무 김 조재현 연기했 견이 유승호 비슷해 보 캐스팅 잘한,0
영상 예뻤 김민희 예뻤 하정우 조진웅 연기 정말 잘하더 야하다 느낌 없더 다만 더럽 생각 들 정사 장면 이 먼 했 끝날 때 옆 아주머니 박찬욱 욕하면 거리 면서 나가더 아주머니 갑,0
여러가지 인스턴트 음식 식탁 가득 채워 진수 성찬 뭐 상 다리 부러지니 먹으 하는 영화 맛 좋 정성 보람 없다 요즘 럭키 그렇 이런 깊이 없고 가벼운 영화 너무 많다,0
그냥 이건 한국인 라면 봐 될 임,1
우리나라 역사 대해서 한번 다시 뒤 돌아보게 만드는 영화 손예진 연기 최고 였 눈물 주르륵,1
할리퀸 빼면 무것 없는 영화,0
핵 노잼 대사도 졸라 유치 감상 평 할리퀸 이쁘 끝,0
와 진짜 오래간만 평점 남기 왔 정말 재밌고 웃겨 같은 의리 있는 친구 들이 너무 부럽,1
예매 율 높길 무슨 영화 인지도 모르 봤 개 지루하고 진짜 최악 엠마 스톤 미모 다했,0
개 짜증 난 원작 다른 극장판 줄알 봤 드라마 봤 이해도 못 내용 도산 집중 안되 홍보 도안 때렸 통 수오 지게 맞고 씹 노잼 봤,0
갑갑함 경지 그래 무더운 날씨 어울리는 개 갑갑한 영화 프리퀄 이어지는 경로 심은경 그르르 목소리 하나 왠만한 질 좀비 영화 봤 진심 노답 영화 가 나가는 사람 행운 일 정도 입니,0
감동 너무 잼 보았,1
점도 아깝 점 때린 놈 알바 제발 보지 마라 극장 뺏긴 세종대왕 우신,0
정말 시리즈 모르 봤 정말 하나 이해 갑 시리즈 보고 보시 권장 합 그럼 장의 침대 변하는 순간 올 겁니 초반 분 이해 할 졸라 애썻는데 시리즈 아니 그냥 난해 한 이 생각하면,0
솔직히 점 짜 개 졸작 아니 생각하는 기 대감 대한 배신 감 대한 통 수감 점준 잭 스나이더 이제 쓰,0
좀비 더 생존 강한 디카프리오 허 술 스토리 카메라 영상 좋 난척 하는 평론가 놀아 남 괘 평가된 작품 스토리 구멍 많고 괴리감 대단하고 히어로 물의 과장 보태 어 져 황당 무 영화 되어 이영화 좋니 평론가,0
지독 하게 현실 내용,1
너무 큰 기대 현실 시궁창 역시 한국 애니 보지 말 한 다시금 느낌,0
난장판 아수라 피바다,0
그냥 아이 보 는걸,0
빅뱅 기모 링 권지용 기모 링 최승현 기모 링 동영배 기모 링 이승현 기모 링 강대성 기모 링,1
전 진짜 재밌 엇 어요 굿굿,1
마블 재밌는 누가 노잼 거지 디씨 너무 편견 있게 보는,1
진짜 짜증 날 정도 노잼,0
편 그냥 냥 감흥 본 터 편 별로 기대 봤 시간 지나가더 의 긴장감 있고 재밌었,1
점도 아까워 급 아니 급,0
진짜 재밋 데 왜 들 안보,1
영화 감동 슬펐,1
방금 부산 행 보고 나왔 무섭 기도 하고 기적 인간 때문 욕 나오고 마지막 부분 감동 면서 뭉클 대체 영화 깔끔하니 만들었 공유 짱믓져 못 보신 좀비 영화 좋아하시 분 꼭 보 세영,1
쉣쉣 잼 드럽 없 졸려 디질 뿐,0
절 잼 평점 왜 이럼,1
공유 마동석 하드캐리 영화,0
진심 손예진 인생 영화 입니,1
영화 평점 배우 인종차별 병크 남기는 게 적절한 지는 모르 또 배우 감독 인종차별 했 불매 할 개인 몫 유독 한국인 만 싫어하는 배우 나오는 영화 봐 야할 한 번 만 고려해 감사하겠,0
진심 노잼 영화 끝나 시점 도저히 참아 나왔,0
그냥 럈습,0
진짜 너무 돈 아깝 구성 엉망 나름 애니 좋아하는 어른 중간 너무 지루하고 재미없 졸아 버림 차라리 안녕 자두 를 보는,0
몇번 더 보지 일단 그 중 한 번은 센텀 영화의전당 상영 해주면 거기 가서 봐 진짜 거 드라마 본 사람 보면 후 맴돈 맴 돌아,1
마블 영화 만드는 씹노 스토리 탄탄 떡밥 굉장했 특수 효과 렸 다음 일 상상 하겠 영화 분 본 같은 끝났 배우 잘생겼 인피니티 워 존나 기대되 거래 방식 오,1
방금 심야 보고 왔 재미있어 사람 이기심 군중심리 선동 가족 사랑 정부 무책임함 어른 아이 다른 사고 등 그런 것 잘 드러나고 전해져 섬 생각했 배우 수고하셨 재밌어 굳 굳 이건 봐,1
인천 논현 메가박스 중간 영상 나와 흐름 끊김,0
꼭봐 야할 영화 생각합,1
억지 설정 너무 과함,0
여자친구 유재 밋 보고 왓습,1
재밌어 역시 마블 영화,1
캡 너무 싫다 진짜,0
평점 점 인 조정석 디오 팬 많다 것 겠죠 순간 이 팬 간과 평점 믿고 보시 백퍼센트 실망하실 뻔하 뻔한 신파극 빵 터지는 웃음 없었 시간 아까운 영화 였,0
진짜 보기 볼까 계속 고민하다 노래 좋 보기 결정 했 지루하지 않고 완전 재밋 노래 좋 너무 좋,1
강아지 키우는 입장 너무 재미있게 봤,1
스릴 있고 실제 했 굉장하다 느껴져,1
영화 보면 잘 안 처음 울 영화,1
셜록 사랑 입니,1
인기 많으 공감 가야 되는 그냥 너무 공감 안 간다,0
시사회 봤 친구 재밌다 고해 보러 갔 노래 주는 감동 좋 스토리 자체 좀 슬퍼 울 나왔,1
영화 분 몰입 되 시작 나머지 분 탄성,1
영상 미 신경 덜 쓰 스토리 좀 신경 쓰 너무 지루해서 주제 자체 영화 보기 흥미로운 막상 볼때 것 것 아닌 느낌 딸 왜 죽이냐 그런 역사 자체 기록 된 적도 없고 흥선대원군 관련 있게 픽션 넣 박진 감 하든,0
참 원더우먼 못 살리 시간 내용 나온 분 액션씬 허 접했 감독 좋 캐릭터 못 살림,0
이 영화 본 건 꿈 일 난 상상력 풍부한 사람 아니,1
내용 없 추천하지 않 영화 내내 졸림,0
영화 용도 교육 애 재미나 봤,1
첨부 터 끝 귀여 움 보는 한마음 도리 엄빠 찾았 염,1
피곤한 상태 였 눈 뗄 없고 장면 화가 치밀 어 올라오고 정말 재밌게 봤,1
최고 였 다시 보고 싶은 영화,1
영화 평가하는 좋 너무 연기 좋 말 있네 할 들 없으 신가,1
디시 망함 수어 사이드 스쿼드 똑같 꼴 난,0
영화 암살 백배 천배 더 재밌,0
이런스켈 대박 영화 영화관 봐 징 남자배우 너무 멋 지자 여자 보러,1
최고 영화 입니,1
대박 당 완죤,1
물 고구마 먹다 눈물 약간 맺 힐 뻔한 느낌 영화 어색한 사투리 기대 연기 생각 별로 였 개인 생각 킬링타임 용 부족하다 차라리 감명 깊은 영화 한번 더 곱씹 보는 나 싶다,0
이,1
완전 재미 재미 꿀잼 역시 베네딕트 연기 짱 멋있다 도 정말 훌륭하고 원작 뛰어넘 작품 나왔 생각합,1
염병 하고 있네,0
너무 재밌어 애 이제훈 말하는 너무 웃겨 대사도 쩔규 진짜 재밌 남녀 노소 나이 불문,1
쓰레기 영화 손예진 여 왜 나왔,0
알바 낚 봤 액스맨 빼고 핵 노잼 집 보기 아까운 영화,0
주일 앞두고 보았 정말 감동 기적 이런 것 가족 이야기 집중되 보다 감정이입 잘되 봤,1
기대 볼 영화 매진 본 너무 재밌었 합격 탕 안재 흉,1
해리포터 팬 라면 확실히 마법 이런 세계관 즐기 볼 수 있는 영화 시리즈 시작 조금 어 수선 하거 루즈 느낌 없지 않지 마법사 세계관 앞 년 동안 더 펼쳐질 생각하면 충분히 즐거운 영화,1
너무 봤 재미있네,1
너무 심하네 작가,0
유전자 검사 하면 끝날 걸 남자 명 만들 그냥 보기 자가 남자 남자 씨 받아 설레 발 치는 영화로 안보 두 남자 중 누구 자식 인지도 모르는 실제 상황 이면 얼마나 가관 이겠 이런 걸 로맨스 영화 르 젤위 거가 죄,0
너무 재밋어 조정석 넘 멋 잇어,1
시간 돈 아끼,0
일단 연기 개 스토리 장르 이탈,0
한국 역사 담은 영화 아주 감명 깊이 보았 재미 있고 역사 배워 아주 좋 경험 하게 되었,1
감독 응원 합 너무 좋 이런 한국영 더 만들어져 해,1
낚임 일단 부산 행 프리퀄 아닐 뿐더러 욕설 너무 나오고 목소리 같은 전혀 매치 잘 됌 어색 그 자체 부산 행 재밌게 봐 점 줌,0
뻥치 마라 재미없 최악,0
그냥 마음 웃다 올 재밌었,1
명량 때 그렇 국뽕 한 사발 말 쓰레기 영화 감동 쩌 영화로 보이냐 멍청이,0
점 짜 영화 기분 드러워짐 피해자 남자 됨,0
카드 처음 나올 때 마리오 괴체 줄,1
영화 폭망햇노 흐킼,0
우리나라 신파극 발암 물질 없으 영화 못 드 요,0
첫 시작 엔딩 와 최고 인생 영화,1
급 영화 한숨 나온,0
좋 화면 구성 음악 모두,1
너무 요 꼭 만들어 했,0
기대 너무 했 한국판 테이큰 노노 박근형 외모 닮아 보였 뿐 줄거리 개연 없고 격투씬 실망,0
영화 중간 눈물 나고 영화 끝나면 금방 잊어버리 되는 영화 많았 영화 끝나고 집 돌아가는 길 계속 생각 제 서야 눈물 나 영화 처음 였,1
괴물 같은 연기력 펼 친 심은경 짝짝 짝,1
재밌고 밝고 감동 있 다만 이유 커플 분량 넘 아쉬움 꼭 흥행 감독판 재 개봉 분량 좀 늘려 줬 더 좋아해,1
맥아더 이시이 시로 풀어 준 나쁜 놈 아님,0
우리나라 이런 대통령 또 나올 요,1
드럽 재미없 분 좀 지나서 도저히 볼 수 없어 뛰 쳐 나와 롯데리아 아이스크림 먹으 분노 가라앉 평점 씀 찐 따 찌 이 대리 만족 보는 영화,0
오늘 햄버거 하나 먹어,0
미소 지어,0
해리포터 다른 느낌 새로운 이야기 시작 더 흥미롭 봤 것 같고 배우 연기 너무 좋 세트 예뻐 볼 했,1
몽환 신기한 영화,1
애 재밌게 보고 왔 메달 득,1
정말 재밌었 참 재미나,1
리암 슨땜 년 전 뉴스 접하고 기대했 분량 뭐세 분,0
잭 연기 너무 너무 잘해 남자 이쁘 씨리얼 먹 때 조그만 입 거릴때 정말 귀여웠,1
이 영화 정말 한국 꼭 있어 할 영화 중 하난거 같아 한국영 화가 재밌으 안되 원래 지루하고 임펙트 하나 없으 결말 허무 영화 좋아하신 추천할 로봇 소리 대박,0
반지의제왕 재밌다,1
말 필요 없는 영화,1
방금 보고 왔 여자 참 말안듣째 일부러 말 들어 스토리 생기 긴 믄 내용 없고 그냥 놀 키 거 몇개 나오거 어 시간 돈 낭비 왔 세 관람 수준 듯,0
마지막 끝 넘 재밌는,1
그냥 좀비 시작해 좀비 끝난 영화 좀비 나오는 장면 몇 없 작위 구멍 많은 스토리 스릴 있 좀비 좋아하시 분 보세 왜 세 일,0
노잼 보지 마세 원 아까워,0
여주 인공 수옥 은 자살 김지호 여주 인공 아닌 친구 성인 모습 입니,0
눈 뗄 틈 없 자동차 추격씬 압권 때리 부시 더운 스트레스 날리 이었,1
감동 있는 영화 아이 좋 시간,1
기를 쓰 남는 하나 없다 점도 아깝,0
이번 편 볼거리 속도 감도 있는 편 재미있네,1
거 혹시 극장 본 돈 남아 도 넘 약 년전에봣던 투캅스 정말 명작 더,0
아빠 엄마 얼굴 주먹 쳐 엄마 이빨 빠진 웃겨 욕 나온 진짜,0
오랜만 온 셜록 시리즈 너무 재밌었,1
재밌고 캐릭터 귀여워,1
탄탄 배우 연기력 너무 좋,1
잼 넘 잼,1
연기 좋 영상 미가 아름답,1
변태 영화 내 이런 변태 영화 봐 된 단말,0
흥미 진지하게 재밋 봤 추천합,1
공유 송강호 연기 정말 최고 하시모토 경부 최고 구요,1
공포 다큐멘터리,0
보지 용 셜록 광팬,0
별 하나 아까운 영화 명작 스토리 가도 맞고 벤허 원작 끼워 맞추기 바쁜 같은 느낌,0
개연 따지 재미없 사람 영화 집중해서 몰입 하지 않고 분명 딴 짓 했 이런 영화 집중 이해력 따라서 호불호 아닌 이해도 갈리 것 평점 냉정 나이 만하 나비효과 등 그 외 명작 대작 수준 입니 굿,1
마지막 젊은 레이 공주 나올 때 쩔었,1
시간 가는 모르 봤 스토리 영상 짱,1
너무 좋 영화 힐링 되 감동 되 삶 희망 주는 영화 너무 평화로운 장면 연출 되었 때 환상 그 자체 더 아이 아파 장면 너무 가슴 아프 슬펐 연기 잘하던,1
왜 손익 분기 못 넘었 알 영화,0
태극기휘날리며 비슷한 느낌 전쟁 씬 총격 씬 상황 묘사 웅장 했 단지 리암 슨 분량 좀 적은 아쉽 맥아더 영웅 묘사하는 부분 좀 오글거리는 있었 개인 점 정도 전문가 영화 평 너무 편파 줘 점 날린,1
조조 봐 돈 아깝,0
거 볼 시간 시그널 정주 행하세 진심,0
최근 본 영화 최고,1
영화 너무 재미있,1
임종 때 마지막 남기 고픈 말,1
별점 처음 남기는 오랫 심야 영화 보려 갔 자구 왓 참 잠 잘 쓰 디 안경 안대 삼아 디씨 마블 난 그 딴거 모르는 노잼 건 일 평론가 점수 나도 평론 가,0
너무 재밌어 스토리 완전 소름,1
다운 받아 봐 괜찮 훌륭한 영화 돈 아끼 서민 힘들,0
